"id Tipo_Establecimiento","Nombre","Estado","Servicio_Default","id Establecimiento","Nombre1","Latitud","Longitud","is Oficial","Tipo","Estado1","Descripcion","id Servicio_Establecimiento","id Servicio","id Establecimiento1","Prioridad","Estado2","id Servicio1","Nombre2","Estado3","id Detalle_Tipo","Etiqueta","Tipo_Dato","es Reservable","Metrica_Reserva","id Detalle_Servicio","Estado4","Valor","Descripcion1","id Servicio_Establecimiento1","Servicio_id Servicio","Hora_Check In","id Establecimiento2","id Usuario","Estado5","id Usuario1","Nombre3","Nick","Email","Estado6","Password","id Usuario2","id Rol","Estado7","id Rol1","Nombre4","Estado8","id Calificacion","id Categoria","Valor1","Fecha","Comentario","id Servicio_Establecimiento2","id Categoria1","Nombre5","Tipo_Dato1","Estado9","id Detalle_Categoria","Valor2","id Categoria2","Estado10","id Reserva","Fecha_Inicio","Fecha_Fin","Aprobada","id Detalle_Servicio1","Usuario_id Usuario"
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","10","4","Asequible","42293.82855324074","Costo aceptable.","1","4","Costo","VARCHAR","1","13","Económico","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","10","4","Asequible","42293.82855324074","Costo aceptable.","1","4","Costo","VARCHAR","1","14","Asequible","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","10","4","Asequible","42293.82855324074","Costo aceptable.","1","4","Costo","VARCHAR","1","15","Costoso","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","1","1","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","2","2","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","3","3","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","4","4","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","5","5","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","6","6","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","14","1","4 esferas","42293.8313425926","bla bla 1","1","1","Satisfacción","esferas","1","7","7","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","15","3","Mediano","42293.8313425926","bla bla 2","1","3","Tamaño","VARCHAR","1","10","Pequeño","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","15","3","Mediano","42293.8313425926","bla bla 2","1","3","Tamaño","VARCHAR","1","11","Mediano","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","15","3","Mediano","42293.8313425926","bla bla 2","1","3","Tamaño","VARCHAR","1","12","Grande","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","16","4","Asequible","42293.8313425926","bla bla 3","1","4","Costo","VARCHAR","1","13","Económico","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","16","4","Asequible","42293.8313425926","bla bla 3","1","4","Costo","VARCHAR","1","14","Asequible","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","16","4","Asequible","42293.8313425926","bla bla 3","1","4","Costo","VARCHAR","1","15","Costoso","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","1","1","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","2","2","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","3","3","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","4","4","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","5","5","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","6","6","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","20","1","4 esferas","42294.19398148148","Hola","1","1","Satisfacción","esferas","1","7","7","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","21","3","Mediano","42294.19398148148","Adios","1","3","Tamaño","VARCHAR","1","10","Pequeño","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","21","3","Mediano","42294.19398148148","Adios","1","3","Tamaño","VARCHAR","1","11","Mediano","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","21","3","Mediano","42294.19398148148","Adios","1","3","Tamaño","VARCHAR","1","12","Grande","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","22","4","Costoso","42294.19398148148","Caro","1","4","Costo","VARCHAR","1","13","Económico","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","22","4","Costoso","42294.19398148148","Caro","1","4","Costo","VARCHAR","1","14","Asequible","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","22","4","Costoso","42294.19398148148","Caro","1","4","Costo","VARCHAR","1","15","Costoso","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","1","1","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","2","2","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","3","3","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","4","4","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","5","5","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","6","6","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","23","1","4 esferas","42294.1941087963","Hola","1","1","Satisfacción","esferas","1","7","7","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","24","3","Mediano","42294.1941087963","Adios","1","3","Tamaño","VARCHAR","1","10","Pequeño","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","24","3","Mediano","42294.1941087963","Adios","1","3","Tamaño","VARCHAR","1","11","Mediano","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","24","3","Mediano","42294.1941087963","Adios","1","3","Tamaño","VARCHAR","1","12","Grande","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","25","4","Costoso","42294.1941087963","Caro","1","4","Costo","VARCHAR","1","13","Económico","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","25","4","Costoso","42294.1941087963","Caro","1","4","Costo","VARCHAR","1","14","Asequible","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","6","Habitación Triple","INT","1","1","1","1","50","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","25","4","Costoso","42294.1941087963","Caro","1","4","Costo","VARCHAR","1","15","Costoso","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","1","1","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","2","2","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","3","3","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","4","4","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","5","5","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","6","6","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","2","1","1 esferas","42293.82756944445","","1","1","Satisfacción","esferas","1","7","7","1","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","3","3","Pequeño","42293.82756944445","","1","3","Tamaño","VARCHAR","1","10","Pequeño","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","3","3","Pequeño","42293.82756944445","","1","3","Tamaño","VARCHAR","1","11","Mediano","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","3","3","Pequeño","42293.82756944445","","1","3","Tamaño","VARCHAR","1","12","Grande","3","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","4","4","Económico","42293.82756944445","","1","4","Costo","VARCHAR","1","13","Económico","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","4","4","Económico","42293.82756944445","","1","4","Costo","VARCHAR","1","14","Asequible","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","4","4","Económico","42293.82756944445","","1","4","Costo","VARCHAR","1","15","Costoso","4","1","","","","","",""
"1","Hospedaje","1","1","4","Prueba 4","87.37449645996094","38.98540115356445","1","1","1","Esta prueba deberá de crear la relación","1","1","4","0","1","1","Hospedaje","1","9","Habitación Sencilla","INT","1","1","1","1","100","","1","","10:00","4","3","1","3","Establecimiento","establecimiento","hola@gmail.com","1","+s5QSTR31CNey96BonX7pw==","3","3","1","3","Establecimiento","1","8","1","4 esferas","42293.82855324074","Hospedaje decente","1","1","Satisfacción","esferas","1","1","1","1","1","","","","","",""
